state,date,numDate,Time,Iter,CumInfected.2.5.,CumInfected.50.,CumInfected.97.5.,CumInfected.Random,D_pos.2.5.,D_pos.50.,D_pos.97.5.,D_pos.Random,N_dtCumInfected.2.5.,N_dtCumInfected.50.,N_dtCumInfected.97.5.,N_dtCumInfected.Random,N_I_tot.2.5.,N_I_tot.50.,N_I_tot.97.5.,N_I_tot.Random,N_pos.2.5.,N_pos.50.,N_pos.97.5.,N_pos.Random,Refft.2.5.,Refft.50.,Refft.97.5.,Refft.Random,Rt.2.5.,Rt.50.,Rt.97.5.,Rt.Random
IL,2020-04-11,102,42,107,1692.9545,3423.245,8850.374,2403.04,0.349878798003854,0.416876942942928,0.493077139426133,0.352284805790738,68.9398133859372,121.191737162323,281.265060483414,89.8884225084935,366.044331749951,693.797284541819,1560.99131292969,544.013366350424,11.6586045525738,12.7596499350804,14.0008211921554,12.775590816821,0.87183525,0.955508,1.02796275,0.994159,0.9500606,1.01667,1.10132,1.03669
IL,2020-04-12,103,43,130,1759.52125,3538.6,9121.31025,3812.39,0.369487147900842,0.437334539368888,0.514584269301152,0.481475393315609,69.0171582284819,120.928160206808,278.343657158667,120.40653036371,370.314534903863,696.642574102017,1555.86596433141,676.326630560833,12.2260999425418,13.3798449331,14.6303104344672,12.7714083082455,0.86311595,0.9450005,1.01557525,0.901298,0.941901575,1.008475,1.092507,0.954254
IL,2020-04-13,104,44,342,1828.57525,3658.235,9388.8345,2821.64,0.389692925744453,0.458184344617873,0.536742272480017,0.475494406052611,69.026422879553,120.503596128765,275.408443664095,99.4363793491085,374.037875061524,697.909558539377,1552.35739204334,535.047804100137,12.8073088311459,13.975221083063,15.2263810386842,14.8763149353199,0.8546538,0.934137,1.002721,0.95417,0.933607425,1.00066,1.086311,0.999833
IL,2020-04-14,105,45,40,1901.03925,3771.48,9652.78575,2519.23,0.409723393346544,0.479011264442577,0.560054391551143,0.447139365368245,68.9513369862153,119.923963572402,272.701887124194,95.5640077302228,376.62037681877,696.727013426089,1553.57327885234,505.748936952313,13.3549017935149,14.5497636054045,15.8567758335601,14.7219566943062,0.845387125,0.9237105,0.988649775,0.988602,0.924844025,0.9926055,1.08060425,1.04818
IL,2020-04-15,106,46,114,1973.6375,3881.675,9913.024,2220.64,0.429909817223586,0.500443069705609,0.580669483099548,0.538816007580915,68.7840958296365,119.177425249299,270.108061027693,82.2241728319868,378.737179920707,695.420176784378,1553.1619330797,414.490545597196,13.8895033318416,15.1238720938372,16.4404488510373,15.4451361015911,0.8359153,0.9137915,0.97760105,0.995871,0.916296325,0.9851875,1.075402,1.03346
IL,2020-04-16,107,47,227,2046.28475,4000.305,10179.095,3640.97,0.449959875538015,0.521906046494817,0.600448230763361,0.478017326791469,68.5244567454038,118.084448951733,267.252216551985,113.151061714019,380.05634707119,693.788603863644,1550.5918604753,608.064933998042,14.4141043343336,15.6742270901712,17.0932220396737,16.6743201312582,0.825321175,0.90373,0.968170375,0.904791,0.9078398,0.97613,1.06627475,0.963911
IL,2020-04-17,108,48,327,2118.1235,4116.855,10444.2275,3910.56,0.469908350188974,0.542085466642876,0.622547363161143,0.506940557320057,68.3419099748963,116.94293977164,264.144158917649,114.113827838951,380.181289650477,691.125608545133,1536.96753607867,622.12289772717,14.9001670714888,16.1758913734656,17.6517092531531,15.0717880247835,0.81573715,0.8936555,0.956705,0.880995,0.899390975,0.9672125,1.05971525,0.965729
IL,2020-04-18,109,49,415,2186.23325,4228.61,10705.2975,3200.85,0.489154380416201,0.56278414917635,0.642521504999163,0.564431899724594,68.1134088778558,115.528383805295,260.76143673431,96.2071670677798,380.097027885732,686.840904712906,1522.08944555009,496.249907570506,15.355606743498,16.6555383002964,18.223931666964,16.8917316619293,0.8070205,0.8841785,0.94665795,0.924779,0.890256225,0.9589215,1.05556275,0.970548
IL,2020-04-19,110,50,297,2253.94725,4344.625,10962.01,4589.51,0.508313150098948,0.582807317117248,0.662039043165146,0.613574797181873,67.7901068836121,113.998216988703,257.427898484361,123.799097225253,378.783700464203,682.745597495419,1506.50111771623,902.680048905363,15.7919548421651,17.1005414296809,18.7418702489563,16.4939198557177,0.797712975,0.875262,0.937618825,0.86292,0.8817015,0.9516165,1.051256,0.945343
IL,2020-04-20,111,51,298,2321.2085,4459.965,11217.3475,3084.95,0.526438169383864,0.602282024027959,0.683079251198387,0.677280716007589,67.3738486362773,112.45660745997,253.900031416163,86.381428525545,377.566432638214,676.702267180068,1489.75391934592,517.875844363648,16.1566834001206,17.5146097786577,19.2474881865834,16.5055993136267,0.78889265,0.8662945,0.928578875,0.901658,0.871769575,0.9440595,1.04564725,0.953669
IL,2020-04-21,112,52,257,2391.0445,4573.825,11482.8675,4381.81,0.545436997571225,0.622114611625275,0.70157722398383,0.62330189165393,66.8672343935414,110.963925390045,250.188508818109,106.39197002546,376.096182229847,670.97696534697,1468.15145984149,647.168232568942,16.5236077750783,17.8894177877039,19.6936730719286,17.4409818446773,0.779601075,0.8569355,0.919579125,0.8516,0.86254585,0.9370985,1.039852,0.939409
IL,2020-04-22,113,53,116,2460.3675,4686.12,11728.44,3593.21,0.563941323034787,0.640282481894275,0.725943414131244,0.603464174564966,66.2722942503686,109.39351179282,246.307535436304,90.4211004874516,374.208608218187,665.173142834009,1445.38993251246,491.512624744305,16.8147892871909,18.2384205079917,20.0660051148134,17.4873051000326,0.770735475,0.848049,0.911209675,0.876318,0.856233925,0.930037,1.03421425,0.926887
IL,2020-04-23,114,54,78,2528.938,4798.895,11969.6275,6345.71,0.580678558354005,0.658781007086511,0.747400136886403,0.583747197817898,65.5318383206329,107.905170061982,242.301915407422,125.615726421641,372.612724722043,658.997629464621,1421.91816787816,832.003545504628,17.0658404186738,18.536009938903,20.3947384515611,18.6603014673266,0.7623557,0.8400055,0.902439925,0.756417,0.850158075,0.92306,1.02820425,0.862614
IL,2020-04-24,115,55,181,2596.642,4905.635,12206.09,3942.61,0.597479833403581,0.676244953270726,0.766861270373058,0.6843025954991,64.6468135874078,106.221907648475,238.204615579718,91.5937811937211,371.473839474216,652.292200150239,1397.78686899065,600.468551441817,17.3128727907378,18.783922216073,20.6900610417398,18.8657178790641,0.754358725,0.832623,0.8943255,0.796147,0.84250365,0.916493,1.021505,0.855889
IL,2020-04-25,116,56,304,2662.68425,5006.435,12437.78,6166.94,0.612439798510411,0.692327487896175,0.784866141180498,0.6958881442533,63.7031784934462,104.431715062894,233.584107603793,121.766240227036,368.450240892765,644.040426391755,1373.06291652952,770.354947406533,17.5256717246874,19.007410221467,20.9140580505359,19.8399267161365,0.74686985,0.824202,0.885605075,0.81536,0.835512925,0.9094705,1.01551775,0.912201
IL,2020-04-26,117,57,357,2726.1445,5105.285,12664.445,4775.63,0.627087535406316,0.709959918152253,0.799928636933871,0.614132728042797,62.7054489642807,102.648230274086,228.607060500618,79.5284276821777,364.86963870465,635.423274997335,1347.81772880157,489.529484357457,17.6952507457294,19.1811816154916,21.0957979125494,18.4703524457929,0.739714375,0.817141,0.8779445,0.809482,0.827446025,0.9029275,1.01052325,0.8642
IL,2020-04-27,118,58,183,2788.669,5202.225,12886.085,5199.14,0.640497111662168,0.726480827025571,0.817008068532534,0.6152351741711,61.6428136098198,100.819369212996,223.567039023042,92.3695181615965,361.074860511366,628.001689733465,1322.1095058082,636.864267574487,17.8071150941921,19.2860994485323,21.2193515833281,17.7485145978625,0.7319131,0.810541,0.87182125,0.828249,0.8196053,0.896565,1.005695,0.902757
IL,2020-04-28,119,59,306,2850.21725,5300.64,13102.6,8800,0.653666726352905,0.741290458569451,0.832972624850051,0.724741140203922,60.6039495033902,98.8800267933078,218.478741137521,152.981958946548,357.40766855845,619.956673946073,1296.0021689069,885.129295939392,17.876477658578,19.3662773487725,21.2773700796436,20.323282660006,0.725131075,0.803761,0.866159,0.764772,0.8132431,0.8905025,1.00104825,0.933208
IL,2020-04-29,120,60,389,2910.715,5403.16,13314.09,3466.94,0.663731104629713,0.75606615655319,0.848606328956193,0.783308886702235,59.5153313008446,96.8696606430915,213.355661352855,66.5438692670927,353.09601516625,609.44831843821,1269.55806115001,421.616593226814,17.921611266447,19.414376197391,21.2893908460355,20.4719590025775,0.718532725,0.797179,0.8602306,0.802564,0.80715135,0.8844855,0.996715575,0.873947
IL,2020-04-30,121,61,304,2970.08775,5498.34,13520.4025,6743.89,0.67373098941344,0.767623295815179,0.863421484568003,0.774299921061069,58.3768800869267,94.8198368648042,208.210465567656,108.832818897931,348.099061689713,599.426080908182,1244.05186121237,707.340326224621,17.9390969143267,19.415481010977,21.2607347436489,19.9571947867635,0.711479875,0.791686,0.854347975,0.78449,0.79964085,0.879047,0.992567175,0.884378
IL,2020-05-01,122,62,220,3028.361,5589.06,13721.49,3376.49,0.684424223637629,0.778081934711672,0.877196142527581,0.780213830356347,57.1965840584396,92.7514680013236,202.820908691813,56.6382684856423,342.855872885199,589.732525419985,1218.64292432792,403.60813177522,17.9281237479601,19.3806793830184,21.2074057864296,19.175302428909,0.70523085,0.786155,0.8483612,0.810455,0.791623,0.8732055,0.9885987,0.853511
IL,2020-05-02,123,63,223,3085.509,5678.325,13917.4575,4170.65,0.692451286204248,0.788022889527874,0.889090447221437,0.800232263381877,56.0189908774753,90.6882286294922,197.385719069106,76.0589184458966,337.875649442965,579.924542810382,1192.85756167168,480.09121972288,17.8825876722848,19.3049601947502,21.1154774045498,19.4581347069218,0.698094325,0.7802415,0.84255195,0.836282,0.78385115,0.8678125,0.985028025,0.894434
IL,2020-05-03,124,64,48,3141.50175,5767.795,14108.295,9537.25,0.699598009630976,0.797083544661813,0.901091879375506,0.818438012973826,54.9010280369333,88.5729051886071,191.979787277614,130.866747565326,332.416035548482,568.518526263905,1166.77094002512,770.743210466751,17.7853897241762,19.193650225962,20.9817160453892,18.9094369309668,0.690684475,0.7756505,0.837042175,0.783859,0.776396425,0.8629815,0.982387525,0.910973
IL,2020-05-04,125,65,312,3196.31925,5856.24,14294.0125,7825.04,0.708805644429479,0.804679138065476,0.910121362983268,0.716537899327966,53.7428618191498,86.3538081858953,186.615068978642,109.886337567426,326.687813850906,557.330315824379,1140.46039633925,729.931396600378,17.6608062093049,19.0603229007102,20.7895929085488,18.3655529856364,0.684281225,0.770451,0.831788025,0.782416,0.76947595,0.857975,0.9798971,0.914109
IL,2020-05-05,126,66,135,3250.23975,5942.5,14474.6575,4629.95,0.714243675001407,0.810779287365249,0.914782887163573,0.798361971811313,52.5485425496462,84.1654881330789,181.302316375839,74.0177753457849,321.193062938626,544.757142639562,1114.58053266377,450.276246799888,17.5077145581523,18.8841840490013,20.5922653105659,18.6072704151992,0.677566575,0.765475,0.8267421,0.807784,0.762647825,0.8541455,0.97755275,0.882979
IL,2020-05-06,127,67,281,3303.98875,6026.56,14650.33,4853.32,0.719656334318485,0.815691762060086,0.920320567975195,0.805985185554625,51.3262280930262,82.0884385914227,176.052242215227,63.0461083691129,315.379967883069,532.684292178685,1088.64306085132,437.371234962994,17.3176155976319,18.6847651967306,20.3677178678581,19.3381046023298,0.67235545,0.7615855,0.8219683,0.757741,0.756009375,0.849452,0.97553615,0.825246
IL,2020-05-07,128,68,144,3356.396,6101.42,14821.03,5786.21,0.723117005046078,0.818923341799099,0.923932321960672,0.773180113576415,49.9982382169066,79.9829795575553,171.131757621892,74.2717246400498,309.337189974511,520.957879692272,1062.63949751184,434.123872172752,17.1181099385795,18.4528332589294,20.1156566210965,17.2624755352842,0.667171525,0.7579675,0.817881925,0.800223,0.749855475,0.846011,0.9740627,0.873447
IL,2020-05-08,129,69,446,3407.47625,6177.41,14986.8625,4422.07,0.7250638444151,0.820892277439841,0.924770007404618,0.817633077361178,48.6703824967225,77.8538459468454,166.37310849009,57.984010348631,303.069010365598,507.804284798531,1036.63139654514,359.871718516226,16.8771500954756,18.1954906086505,19.8060128848095,18.7009428242397,0.66208055,0.754497,0.81408165,0.71074,0.744056275,0.8426295,0.9726876,0.766511
IL,2020-05-09,130,70,122,3457.21475,6253.59,15147.88,6942.8,0.72702411910648,0.822474528325487,0.924621252146791,0.803822907536336,47.3450520647348,75.7310255566268,161.698346275567,82.4617077529741,296.67062058405,495.303713649364,1010.67774710517,564.540013625508,16.6451708085207,17.9321109412767,19.484721256716,17.2602659081122,0.65748735,0.750875,0.8108163,0.806888,0.739328225,0.83934,0.971179525,0.890933
IL,2020-05-10,131,71,263,3505.6215,6333.43,15304.225,9794.61,0.726873529068948,0.822695491042684,0.924806900286865,0.716837777301305,46.0268753007165,73.6194900480365,157.135051860344,111.641412864023,290.164531206683,482.925461147218,984.840103091734,727.314566706711,16.3865595954993,17.6346004256215,19.1194047801022,16.4702452788751,0.65317265,0.7474415,0.808087525,0.712254,0.734848325,0.836144,0.9693386,0.880193
IL,2020-05-11,132,72,233,3552.706,6411,15455.855,9291.02,0.725332787608032,0.821349985925464,0.925239947754944,0.778933035749163,44.7418094052938,71.5188448447938,152.653119074204,98.4838722074752,283.572424200121,470.458034405631,959.161670607562,676.900344472985,16.0892345306961,17.3271860453206,18.7474653406168,17.2672104506527,0.64910085,0.744032,0.8053934,0.727316,0.7311564,0.833179,0.96761075,0.839252
IL,2020-05-12,133,73,95,3598.46875,6486.195,15602.97,7486.71,0.722789822394114,0.818489307890318,0.925145249447573,0.846342447545621,43.4789995849847,69.4422293370464,148.256118832487,82.7387003020324,276.914403225866,458.020990037659,933.700649654063,583.694324596283,15.7926216760795,16.9915594609488,18.35389128366,18.5954331267779,0.645106425,0.74099,0.80275505,0.769861,0.727723725,0.830075,0.96599035,0.862673
IL,2020-05-13,134,74,494,3642.935,6552.39,15745.7225,7126.48,0.719183750307079,0.814464629827078,0.921449845290586,0.809994080566637,42.2256793242266,67.3740577617061,143.948036355627,73.3809292287194,269.897949158215,446.092949071803,908.213981242316,472.31964529802,15.4899086721632,16.6460290119313,17.956752230007,17.6538162904921,0.64138025,0.7382875,0.800060775,0.724291,0.723971475,0.8274205,0.9644723,0.836328
IL,2020-05-14,135,75,21,3686.11425,6616.51,15884.06,8179.35,0.714089908624814,0.808912941557492,0.916290168555885,0.78224431989688,40.9710392058095,65.358798865609,139.730824796215,83.6375450694892,262.677242678854,434.312874211212,882.342995533159,539.903459810551,15.1606919794716,16.2794676471519,17.5546474338613,16.8704245427709,0.6383267,0.73595,0.797629625,0.726147,0.720435175,0.825071,0.963052075,0.843616
IL,2020-05-15,136,76,290,3728.0275,6678.595,16018.235,7339.97,0.708139619396454,0.802157795631741,0.910425384007555,0.814066107783562,39.7102496160576,63.3802355636179,135.606516222096,82.5579843654673,255.616300135553,422.634994607326,856.847251866957,570.985811747183,14.8144591846744,15.8965708243511,17.1537658241858,15.4343247114996,0.6358209,0.7335075,0.795484325,0.742337,0.7171108,0.8226435,0.96176795,0.85883
IL,2020-05-16,137,77,296,3768.69425,6738.69,16148.2,6313.78,0.701371985131419,0.794080819165612,0.902736078737223,0.782196970743195,38.4684490098148,61.4270435164764,131.577103243488,62.6640006988735,248.905169193915,410.5570146548,831.757527193605,434.70074269515,14.4656616440526,15.5356519003859,16.7399736786055,15.6280616653281,0.63351285,0.731665,0.793301575,0.696506,0.713987775,0.820557,0.9605944,0.780196
IL,2020-05-17,138,78,207,3808.14025,6800.57,16274.155,4615.3,0.69382529945775,0.785621103707194,0.892759217479477,0.854825837580881,37.2459569938685,59.4968552665004,127.697767353248,37.5260193463907,242.303789644756,398.759183861578,807.097496089946,260.049443564583,14.1321105309174,15.1550436200133,16.3202707803401,14.5144095706529,0.631393175,0.7297205,0.791304575,0.713055,0.711056525,0.8185195,0.959500325,0.763545
IL,2020-05-18,139,79,130,3847.8975,6863.115,16396.2,7032.77,0.685217716538136,0.775804045843135,0.88346635420434,0.772777645770091,36.0593220974318,57.6060062717111,124.095088622227,55.1029721774006,235.726558163977,386.810230352844,782.900559438142,348.754137230947,13.7828000411306,14.7766055091845,15.8852011088225,13.5153424278957,0.629449875,0.7281905,0.78973135,0.73903,0.7086902,0.8164865,0.9588679,0.814842
IL,2020-05-19,140,80,341,3886.47925,6923.715,16514.4875,10283.6,0.674888281644761,0.765746296447843,0.871655107817574,0.748597222135635,34.9125157307699,55.7476703624522,120.44549477143,72.5242252080423,228.987234747082,375.561255166089,759.184039136916,486.058791392334,13.4335743852442,14.3936297711276,15.4499814983182,14.9086701903381,0.62756765,0.726828,0.788377425,0.645642,0.7065322,0.814469,0.9584163,0.74534
IL,2020-05-20,141,81,56,3923.895,6982.405,16629.0175,5439.7,0.665332314905648,0.755248199923279,0.858324150885654,0.722270303534117,33.7915718664271,53.961384082051,116.884917329561,38.3720698074886,221.983525493297,364.355683370212,735.963540678171,298.210493977148,13.0869174209453,14.0143235924813,15.0432424037555,13.4648366639649,0.6256823,0.725512,0.787165375,0.638565,0.704510425,0.8128635,0.957729075,0.706129
IL,2020-05-21,142,82,9,3960.17,7037.77,16739.99,5812.3,0.655238797170509,0.743110638952365,0.845449324134235,0.731510490875779,32.6941861789241,52.168508377762,113.413731144087,42.1525840682251,215.35521611298,353.489447175745,713.254945757204,264.96744232735,12.740899670221,13.631111108656,14.6421536415327,13.664492262004,0.623935275,0.7239515,0.78590615,0.671453,0.702617925,0.811156,0.956585875,0.733449
IL,2020-05-22,143,83,438,3995.3295,7088.21,16847.405,7202.4,0.643944840287753,0.730445134917862,0.832605866197131,0.72589093548591,31.5271360761804,50.4580991161412,110.030732757352,53.6375947861006,208.822492836665,341.759483502805,691.069776001413,349.625361658755,12.3838002446531,13.2599726590204,14.2306599027875,13.7342533484335,0.622323025,0.722438,0.784737525,0.761755,0.700847225,0.809762,0.9555171,0.83759
IL,2020-05-23,144,84,405,4029.39825,7136.94,16951.4675,7071.69,0.632155966376103,0.717426485112124,0.818998903156855,0.740528926347681,30.4141389781311,48.8067973813708,106.735133016794,46.5272512924543,201.998572265186,330.738967982581,669.416850190671,318.483034127455,12.0233291647665,12.8833101414548,13.8102013909445,12.4706622670885,0.62085685,0.721317,0.783675075,0.722099,0.6991918,0.808481,0.95454735,0.808171
